taxratearea_city,rollyear,usecodedescchar1,effectiveyearbuilt,roll_totalvalue,center_lat,center_lon
INGLEWOOD,2006,Residential,1986,164282,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,164447,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,164973,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,165391,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,165707,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,165709,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,165923,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,167139,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,167484,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,167598,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,170254,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,170518,33.9800638,-118.3439008
INGLEWOOD,2006,Commercial,1986,170628,33.94581623,-118.3456372
INGLEWOOD,2006,Residential,1986,170913,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,170913,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,171421,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,171421,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,171425,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,171510,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,171573,33.96194741,-118.3476295
INGLEWOOD,2006,Residential,1986,171573,33.96194741,-118.3476295
INGLEWOOD,2006,Residential,1986,172853,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,173661,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,173661,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,173668,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,174092,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,174329,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,174787,33.96194741,-118.3476295
INGLEWOOD,2006,Residential,1986,176191,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,176420,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,176467,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,176571,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,176867,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,177867,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,178364,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,179271,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,179995,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,181426,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,181426,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,181932,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,182851,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,182856,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,183230,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,183663,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,185466,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,185467,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,185573,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,185712,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,187139,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,187139,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,187444,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,187445,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,187672,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,187819,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,189074,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,190284,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,190393,33.96194741,-118.3476295
INGLEWOOD,2006,Residential,1986,190766,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,191192,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,191423,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,191576,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,191760,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,192473,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,192770,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,192820,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,194089,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,194616,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,195016,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,195201,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,195595,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,197310,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,197675,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,200572,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,200584,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,201424,33.95838801,-118.3365696
INGLEWOOD,2006,Residential,1986,201424,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,201424,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,201837,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,202703,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,203793,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,205714,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,205714,33.95738364,-118.3358513
INGLEWOOD,2006,Residential,1986,205714,33.95831005,-118.3360016
INGLEWOOD,2006,Residential,1986,205965,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,207870,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,208561,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,209040,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,209843,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,209996,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,210310,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,210713,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,211430,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,211430,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,212722,33.95831005,-118.3360016
INGLEWOOD,2006,Residential,1986,212798,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,212832,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,213371,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,213805,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,213816,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,214249,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,214987,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,216129,33.97815675,-118.3513113
INGLEWOOD,2006,Residential,1986,216774,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,217261,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,217367,33.97623838,-118.3506708
INGLEWOOD,2006,Residential,1986,217381,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,217768,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,218085,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,218483,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,218568,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,220311,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,221378,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,221426,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,221988,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,221995,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,221996,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,222122,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,222856,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,222929,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,223071,33.95831005,-118.3360016
INGLEWOOD,2006,Residential,1986,223352,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,223866,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,224093,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,224887,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,224935,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,225243,33.9586607,-118.337073
INGLEWOOD,2006,Residential,1986,226435,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,226872,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,226890,33.95838801,-118.3365696
INGLEWOOD,2006,Residential,1986,227436,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,227859,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,228533,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,228839,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,229433,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,230003,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,230556,33.9586607,-118.337073
INGLEWOOD,2006,Residential,1986,230868,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,231428,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,231428,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,231428,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,231551,33.94972473,-118.3659222
INGLEWOOD,2006,Residential,1986,232513,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,232572,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,232805,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,232859,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,232859,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,233287,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,234090,33.96194741,-118.3476295
INGLEWOOD,2006,Residential,1986,234286,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,234286,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,234287,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,234291,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,235056,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,235145,33.95738364,-118.3358513
INGLEWOOD,2006,Residential,1986,235167,33.95801167,-118.3374844
INGLEWOOD,2006,Residential,1986,235294,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,235714,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,235717,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,236430,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,236697,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,237146,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,238235,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,239116,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,239999,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,240713,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,241429,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,241804,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,242576,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,242719,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,242863,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,243453,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,244671,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,245103,33.95831005,-118.3360016
INGLEWOOD,2006,Residential,1986,245103,33.95831005,-118.3360016
INGLEWOOD,2006,Residential,1986,245326,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,245570,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,245884,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,246499,33.9586607,-118.337073
INGLEWOOD,2006,Residential,1986,248090,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,248341,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,248574,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,250084,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,250765,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,250785,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,251428,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,251962,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,252859,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,253051,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,253051,33.95738364,-118.3358513
INGLEWOOD,2006,Residential,1986,253052,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,253604,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,254253,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,254286,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,254288,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,254714,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,254962,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,255161,33.95838801,-118.3365696
INGLEWOOD,2006,Residential,1986,256424,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,258106,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,259116,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,259117,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,259117,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,259442,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,260099,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,261120,33.96194741,-118.3476295
INGLEWOOD,2006,Residential,1986,263643,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,263977,33.95838801,-118.3365696
INGLEWOOD,2006,Residential,1986,264629,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,265876,33.9586607,-118.337073
INGLEWOOD,2006,Residential,1986,267362,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,267398,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,268069,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,269137,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,270251,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,270252,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,270252,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,270300,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,270300,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,270504,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,273258,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,275588,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,276374,33.93606744,-118.3368539
INGLEWOOD,2006,Residential,1986,276740,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,277440,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,277775,33.95838801,-118.3365696
INGLEWOOD,2006,Residential,1986,279495,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,279710,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,280500,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,282144,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,284808,33.95831005,-118.3360016
INGLEWOOD,2006,Residential,1986,285000,33.97373871,-118.3607207
INGLEWOOD,2006,Residential,1986,285600,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,285977,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,289170,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,291775,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,293568,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,296747,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,297277,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,297277,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,300176,33.98158887,-118.3721268
INGLEWOOD,2006,Residential,1986,302046,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,302047,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,302683,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,304082,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,305420,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,308089,33.9586607,-118.337073
INGLEWOOD,2006,Residential,1986,308407,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,313604,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,314765,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,317019,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,317321,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,317944,33.9580117,-118.3374844
INGLEWOOD,2006,Residential,1986,317944,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,321300,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,321300,33.9582199,-118.3388042
INGLEWOOD,2006,Residential,1986,327725,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,328543,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,328566,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,334543,33.95831005,-118.3360016
INGLEWOOD,2006,Residential,1986,334601,33.95738364,-118.3358513
INGLEWOOD,2006,Residential,1986,334779,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,338826,33.94342656,-118.3485591
INGLEWOOD,2006,Residential,1986,346451,33.98076116,-118.3734312
INGLEWOOD,2006,Residential,1986,349759,33.95772812,-118.3381064
INGLEWOOD,2006,Residential,1986,350000,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,353735,33.95838801,-118.3365696
INGLEWOOD,2006,Residential,1986,356752,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,357000,33.95765892,-118.3365612
INGLEWOOD,2006,Residential,1986,359865,33.93844932,-118.3415459
INGLEWOOD,2006,Residential,1986,360000,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,360000,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,362140,33.98030027,-118.3719075
INGLEWOOD,2006,Residential,1986,364392,33.98169509,-118.372631
INGLEWOOD,2006,Residential,1986,365000,33.9582199,-118.3388042
INGLEWOOD,2006,Commercial,1986,366121,33.952985,-118.3610845
INGLEWOOD,2006,Residential,1986,370220,33.98107062,-118.3724
INGLEWOOD,2006,Residential,1986,375000,33.96194741,-118.3476295
INGLEWOOD,2006,Residential,1986,376950,33.9640586,-118.3643516
INGLEWOOD,2006,Residential,1986,379736,33.98133448,-118.3727424
INGLEWOOD,2006,Residential,1986,379746,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,395000,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,400000,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,400000,33.95688324,-118.3382522
INGLEWOOD,2006,Residential,1986,400000,33.95720982,-118.3394008
INGLEWOOD,2006,Residential,1986,402900,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,408000,33.95748759,-118.3344045
INGLEWOOD,2006,Residential,1986,408000,33.9586607,-118.337073
INGLEWOOD,2006,Residential,1986,412982,33.98075912,-118.3724099
INGLEWOOD,2006,Residential,1986,418718,33.98230275,-118.3738658
INGLEWOOD,2006,Residential,1986,423300,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,427910,33.9822217,-118.3735507
INGLEWOOD,2006,Residential,1986,430192,33.98121342,-118.3737472
INGLEWOOD,2006,Residential,1986,433500,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,438600,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,440640,33.95678076,-118.3364961
INGLEWOOD,2006,Residential,1986,453796,33.96308732,-118.347362
INGLEWOOD,2006,Residential,1986,456575,33.98190815,-118.3734595
INGLEWOOD,2006,Residential,1986,474300,33.95931316,-118.3365779
INGLEWOOD,2006,Residential,1986,475000,33.95722208,-118.3345246
INGLEWOOD,2006,Residential,1986,478848,33.98152255,-118.3738497
INGLEWOOD,2006,Residential,1986,485248,33.98177729,-118.3729506
INGLEWOOD,2006,Residential,1986,500485,33.9816544,-118.3724734
INGLEWOOD,2006,Residential,1986,521806,33.98091481,-118.3723919
INGLEWOOD,2006,Residential,1986,527744,33.98146202,-118.3732585
INGLEWOOD,2006,Residential,1986,532821,33.98181902,-118.3731125
INGLEWOOD,2006,Residential,1986,541144,33.98115092,-118.3733034
INGLEWOOD,2006,Residential,1986,548886,33.98112123,-118.3744641
INGLEWOOD,2006,Residential,1986,550000,33.97849339,-118.3365164
INGLEWOOD,2006,Residential,1986,560644,33.98185943,-118.3732701
INGLEWOOD,2006,Residential,1986,571200,33.98016084,-118.3719039
INGLEWOOD,2006,Residential,1986,599963,33.9812408,-118.3724249
INGLEWOOD,2006,Residential,1986,605821,33.98217294,-118.3733619
INGLEWOOD,2006,Residential,1986,619994,33.98147419,-118.3735183
INGLEWOOD,2006,Residential,1986,625000,33.93358969,-118.3358301
INGLEWOOD,2006,Residential,1986,700928,33.9561561,-118.3480829
INGLEWOOD,2006,Commercial,1986,766157,33.94881624,-118.3522343
INGLEWOOD,2006,Residential,1986,799233,33.9648502,-118.3635905
INGLEWOOD,2006,Residential,1986,877200,33.98084304,-118.3750064
INGLEWOOD,2006,Residential,1986,906924,33.95354408,-118.3489158
INGLEWOOD,2006,Residential,1986,995592,33.94755013,-118.3463868
INGLEWOOD,2006,Residential,1986,1015204,33.97310129,-118.3520703
INGLEWOOD,2006,Industrial,1986,1253818,33.96189482,-118.3730535
INGLEWOOD,2006,Commercial,1986,1327917,33.9612979,-118.3705108
INGLEWOOD,2006,Commercial,1986,1380226,33.94581588,-118.3485635
INGLEWOOD,2006,Residential,1986,1655928,33.94754839,-118.3485631
INGLEWOOD,2006,Commercial,1986,1687036,33.97131036,-118.356868
INGLEWOOD,2006,Commercial,1986,1746910,33.9674451,-118.3500545
INGLEWOOD,2006,Residential,1986,1853832,33.94699982,-118.3485625
INGLEWOOD,2006,Commercial,1986,2009230,33.94495641,-118.3520999
INGLEWOOD,2006,Residential,1986,2021402,33.95340209,-118.3567891
INGLEWOOD,2006,Commercial,1986,2265000,33.94581743,-118.3586768
INGLEWOOD,2006,Industrial,1986,3304567,33.95777159,-118.3740535
INGLEWOOD,2006,Industrial,1986,3911808,33.95349287,-118.3730581
INGLEWOOD,2006,Residential,1987,37281,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,42554,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,52903,33.95834147,-118.339525
INGLEWOOD,2006,Commercial,1987,68602,33.95967571,-118.3278569
INGLEWOOD,2006,Residential,1987,68879,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,76855,33.97283821,-118.3638926
INGLEWOOD,2006,Residential,1987,81875,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,87623,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,92358,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,94144,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,94202,33.97283821,-118.3638926
INGLEWOOD,2006,Residential,1987,94639,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,97033,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,99234,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,100947,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,101217,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,101521,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,102230,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,104858,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,120446,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,123262,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,123518,33.97283821,-118.3638926
INGLEWOOD,2006,Residential,1987,123535,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,124313,33.97283821,-118.3638926
INGLEWOOD,2006,Residential,1987,126476,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,126476,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,129004,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,130108,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,130136,33.97409158,-118.3666181
INGLEWOOD,2006,Residential,1987,131123,33.95914254,-118.3393195
INGLEWOOD,2006,Residential,1987,132962,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,133046,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,133047,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,137285,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,137935,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,138242,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,138802,33.9591853,-118.3383552
INGLEWOOD,2006,Residential,1987,139436,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,139893,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,140530,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,142800,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,142800,33.97314898,-118.347495
INGLEWOOD,2006,Residential,1987,143008,33.9591853,-118.3383552
INGLEWOOD,2006,Residential,1987,143018,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,144134,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,144171,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,144171,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,144795,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,145080,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,145410,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,145651,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,148153,33.97405953,-118.3538574
INGLEWOOD,2006,Residential,1987,148852,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,149128,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,150703,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,150705,33.97544218,-118.3495386
INGLEWOOD,2006,Residential,1987,151827,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,151997,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,152099,33.97283821,-118.3638926
INGLEWOOD,2006,Residential,1987,153061,33.9591853,-118.3383552
INGLEWOOD,2006,Residential,1987,153284,33.95834147,-118.339525
INGLEWOOD,2006,Residential,1987,153525,33.95914254,-118.3393195
INGLEWOOD,2006,Residential,1987,153629,33.95957285,-118.3386145
INGLEWOOD,2006,Residential,1987,154055,33.95914254,-118.3393195
INGLEWOOD,2006,Residential,1987,154055,33.95914254,-118.3393195
